"","text","rating","category","product_name","product_id","sold","shop_id","product_url"
"1066","Barang sudh tiba sesuai yg diharapkan",4,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1067","Produk bagus sesuai dengan gambar, pengiriman bagus. Puas",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1068","Barang sudah diterima kualitas lumayan bagus terima kasih.",4,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1069","Produk sesuai pesanan, qualitasnya bagus, packingnya rapih pakai buble wrap, memuaskan",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1070","Produk luar joss... pengiriman luar biasa cepat sampainya.
😃😃😃",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1071","Packing rapi dan pengiriman cepat. Terimakasih",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1072","Kualitas barang sesuai dekripsi",4,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1073","Mantap ...................",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1074","Barangnya rusak..kecewa berat",1,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1075","Barang bagus sesuai deskripsi..thanks gan..",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1076","bosku pakitan telah mendarat dengan selamat.ini yg saya mau.rapi bersih kuat dan tahan banting.biarkan saja bintang yg bicara,,terimakasih bosku,tukar saadanya.semoga berkah.amin",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1077","Sudah dicoba..barang berqualitas.respon penjual cepat",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1078","Fast response
Barang dah d terima dengan baik
Thanks",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1079","kemasan baik..barang sesuai pesanan...semoga awet..",4,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1080","barang bagus bisa pakai paku i jg, tp sayang isi 23/8 ndak masuk,salah beli p
roduk",4,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1081","Mantabb,.. fast delivery good product, barang sesuai dengan yg dipesan. Makin sukses lapaknya juragan, trims.. :)",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1082","Barang ok sesuai dg gambar,packing rapi  sampai ke tangan pembeli utuh.",4,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1083","Mantap....................",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1084","Harga murah smoga aj awet, mantap",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1085","Thanks gan , barang sesuai",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1086","Paket sudah diterima. Terima kasih",4,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1087","good job lebih di tingkatin lg deh biar lbh puas lg",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1088","barang bgusss....hargaa bersahabatttt....hnya kirimnya aja sangattt lama....sukses gan..",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1089","mantap barang sesuai pesanan",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1090","barang yg diterima sudah sesuai dengan deskripsi yg ditawarkan, packingnya jg rapih.",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1091","packing rapih dan safety with buble wrap. produk sesuai deskripsi, resp[ons cepat
recomended seller and produk... thanks Samudera Baut Teknik",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1092","kokoh banget kayanya . termsuk murah",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1093","barang sudah sampai, belom di coba, terima kasih",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1094","barang sesuai deskripsi, pengiriman cepat, hrga terjangkau, recomended..",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1095","barang sudah diterima dgn selamat... (y)",3,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1096","barang sesuai pesanan",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1097","barang diterima sesuai dgn pesanan dan redpon cepat",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1098","ok sudah di coba, lumayan sesuai harga. tks",5,"pertukangan","STAPLE GUN SERBAGUNA MOLLAR STAPLES TEMBAK BONUS ISI HEKTER 3 IN 1",225536821,"85",537844,"https://www.tokopedia.com/samudrabauteknik/staple-gun-serbaguna-mollar-staples-tembak-bonus-isi-hekter-3-in-1"
"1099","Sesuai sih. Fungsi baik.",5,"pertukangan","Isi Staples / Gun Tacker 13/6 Ukuran 6 mm Harga Murah, Kualitas Bagus",220941410,"309",2388818,"https://www.tokopedia.com/fbos/isi-staples-gun-tacker-13-6-ukuran-6-mm-harga-murah-kualitas-bagus"
"1100","andai saja beli satu dus harga bisa kurang lagi Mantap tuh hehee..",5,"pertukangan","Isi Staples / Gun Tacker 13/6 Ukuran 6 mm Harga Murah, Kualitas Bagus",220941410,"309",2388818,"https://www.tokopedia.com/fbos/isi-staples-gun-tacker-13-6-ukuran-6-mm-harga-murah-kualitas-bagus"
"1101","Top seller.. Selalu puas dengam toko ini dan tokopedia",5,"pertukangan","Isi Staples / Gun Tacker 13/6 Ukuran 6 mm Harga Murah, Kualitas Bagus",220941410,"309",2388818,"https://www.tokopedia.com/fbos/isi-staples-gun-tacker-13-6-ukuran-6-mm-harga-murah-kualitas-bagus"
"1102","Barang sesuai deskripsi penjual. Respon dan pengiriman barang juga sangat cepat. Terima kasih semoga sukses selalu gan...",5,"pertukangan","Isi Staples / Gun Tacker 13/6 Ukuran 6 mm Harga Murah, Kualitas Bagus",220941410,"309",2388818,"https://www.tokopedia.com/fbos/isi-staples-gun-tacker-13-6-ukuran-6-mm-harga-murah-kualitas-bagus"
"1103","Barang sesuai deskripsi penjual. Respon dan pengiriman barang juga cepat. Terima kasih semoga sukses selalu gan..",5,"pertukangan","Isi Staples / Gun Tacker 13/6 Ukuran 6 mm Harga Murah, Kualitas Bagus",220941410,"309",2388818,"https://www.tokopedia.com/fbos/isi-staples-gun-tacker-13-6-ukuran-6-mm-harga-murah-kualitas-bagus"
"1104","Pas... cocok... barang sesuai contoh dan spesifikasi",5,"pertukangan","Isi Staples / Gun Tacker 13/6 Ukuran 6 mm Harga Murah, Kualitas Bagus",220941410,"309",2388818,"https://www.tokopedia.com/fbos/isi-staples-gun-tacker-13-6-ukuran-6-mm-harga-murah-kualitas-bagus"
"1105","baguuuuuuuuuuuuuuuuuuus",5,"pertukangan","Isi Staples / Gun Tacker 13/6 Ukuran 6 mm Harga Murah, Kualitas Bagus",220941410,"309",2388818,"https://www.tokopedia.com/fbos/isi-staples-gun-tacker-13-6-ukuran-6-mm-harga-murah-kualitas-bagus"
"1106","Barang pesanan mantul(mantap betul)",4,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1107","Sesuai dengan deskripsi, belum sempat dicoba.. Semoga sesuai harapan..",5,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1108","Sesuai deskripsi.. produk berfungsi dg baik.. pengiriman cpat.. thx",5,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1109","Mantap gan barang sudah sampai cepat pengirimanx",4,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1110","Trimakasih atas kerjasamanya, barang sesuai dgn benar. 
Semoga berfungsi dgn baik, salam #diy.",5,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1111","Isi masih lebih bagus bawahannya staples gun tackler",5,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1112","dijamin top nih tokonya",5,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1113","Muantab sesuai pesenan......",5,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1114","sesuai deskripsi &amp; gambar, proses cepat, rekomended.",5,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1115","Respon cepat dan seauai gambar. Trims",5,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1116","Sesuai deskripsi, mudah2an awet, paking bagus...",5,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1117","Sesuai harga... saat menembak harus ditekan dengan keras",3,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1118","Sesuai dengan gambar dan puas dengan paking ya",4,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1119","nyampai....terima kasih",5,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1120","Terimakasih, barang sesuai dengan gambar",5,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1121","produk berfungsi baik",5,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1122","blm dicoba,keliatannya bagus..tks ya",4,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1123","Good..fast respon..thx gan..",5,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1124","sudah dicoba dan bagus ada aneka bonus staple nya semoga awet",5,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1125","Terimakasiiihh,,, udah nyampek. Sesuai pesanan",4,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1126","Memuaskan.tp buat kayu yg kras gk bsa msk smua kyak kayu jati ,,,,,n tnaga yg d keluarkan hrus extra",4,"pertukangan","GUN TACKLER 3IN1. ALAT HEKTAR TEMBAK. STAPLES TEMBAK 3 IN 1 MOLLAR",251025105,"90",2778007,"https://www.tokopedia.com/hendrateknik/gun-tackler-3in1-alat-hektar-tembak-staples-tembak-3-in-1-mollar"
"1127","Sesuai dgn deskripsi dan foto, dan sangat cocok bagi saya yg baru belajar.  Saya REKOMENDASIKAN Toko Rumah Baju Kita untuk belanja disini sebab komitmen dgn pembicaraan kita dichat. Setelah bayar barang langsung diproses dan dikirim hari itu juga untuk pengirimannya menggunakan Pos Indonesia sudah sesuai dengan waktu pengiriman yg saya pilih. Sy puas dengan pelayan kalian",5,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1128","Respon cepat pengiriman cepat barang ssuai deskripsi",5,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1129","Bagus sih cuman gak ada pakunya buat test, jadi gak tau bagus apa gak",4,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1130","Produk sesuai deskripsi, packing aman, Pengiriman cepat, highly recommended seller",5,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1131","barang asli mantab berfungsi dengan baik sukses terus ya gan :)",5,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1132","Mantap, barang sesuai deskripsi",5,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1133","baguss untuk alat lain saya berani beli d toko ini",5,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1134","Paket dah sampai Gan, Makasi ya",5,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1135","Pengiriman tepat, barang sesuai deskripsi, trimakasih",5,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1136","Barang sesuai dan bukan abal2, ada kartu garansi dan barang masih segel.",5,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1137","Pesanan sudah sampai Bos, kualitas produk sesuai dgn harga. kalau untuk ukuran paku 30ml, tendangan kurang kencang. Tks",3,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1138","Pengiriman cepat. Top markotop dahhhhhhhh",5,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1139","Mantap,,, recomended seller",5,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1140","Mantap, cuman listrik di rumah ga kuat",5,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1141","mantab joos  tanpa kendala, sampai jg sangat cepat, packingnya aman kemasan dan produk mulus, top pkoknya sukses selalu",5,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1142","top bgt ........... mantaps ....",4,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1143","Cepat sampai, packing aman. Trima kasih",4,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1144","Sesuai pesanan ... segel dus .. sdh aku coba.. berfungsi dg baik",5,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1145","Barang sesuai Dan pengiriman tepat waktu",4,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1146","Barang bagus, respond cepat..",5,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1147","product sesuai gambar dan deskripsi, mantap",4,"pertukangan","Gun Nailer TM30 BITEC Staples I / Mesin Paku Tembak Listrik nail gun",298015067,"61",231740,"https://www.tokopedia.com/rumahbajukita/gun-nailer-tm30-bitec-staples-i-mesin-paku-tembak-listrik-nail-gun"
"1148","Mantap dan mantap mantap mantap",5,"pertukangan","staples tembak homaster  / staple gun",8054645,"56",296522,"https://www.tokopedia.com/belawashop/staples-tembak-homaster-staple-gun"
"1149","Pengiriman cpt bgt, barang bagus recomended sesuai deskripsi",5,"pertukangan","staples tembak homaster  / staple gun",8054645,"56",296522,"https://www.tokopedia.com/belawashop/staples-tembak-homaster-staple-gun"
"1150","Barang sesuai pesanan. Sudah lgsg dicoba. Recommended seller.",5,"pertukangan","staples tembak homaster  / staple gun",8054645,"56",296522,"https://www.tokopedia.com/belawashop/staples-tembak-homaster-staple-gun"
"1151","mantapppppppppppppppppppppppppppppppppppppppppppppppppppppppp",5,"pertukangan","staples tembak homaster  / staple gun",8054645,"56",296522,"https://www.tokopedia.com/belawashop/staples-tembak-homaster-staple-gun"
